Gene_name,Rank
GCNT3,1.7069269164659695
CMTM8,1.7063591650953849
TUBB8P8,1.7057879103959244
SLTM,1.7055293137904797
LYSMD4,1.7054619451309914
PXMP4,1.7052579587328132
SAE1,1.7048043590416306
ENSG00000308340,1.704205769647757
HLA-DMB,1.7038075638162815
FBXO42,1.7036566708009109
CEBPB,1.7034965237657194
ENSG00000279858,1.7033746994612733
ENSG00000291077,1.703317285670132
PHGDH,1.7029749227100808
LINC00539,1.702662023909549
VPS35,1.7026061393877043
NDUFS1,1.7025226135318328
TRAV5,1.7025033664537657
IPO11,1.702417228270118
TNPO3,1.702179927670059
IGHV3-13,1.701711807000044
ENSG00000294422,1.7015833572601544
ADAM11,1.7015708937452196
GCNA,1.7015641921965912
ENSG00000303479,1.701492174338562
TPI1P2,1.7011913566996142
ENSG00000228201,1.7011486432735727
GTF2B,1.700498969385443
GTF3C2-AS2,1.7002356994323755
ENSG00000301340,1.7002038975065012
ENSG00000307484,1.700058063627616
ENSG00000308336,1.6999277029845274
ENSG00000305866,1.6994238002135749
SEMA4A,1.6994222288640486
VAMP3,1.6994105315093309
ENSG00000261025,1.6992552849946838
ENSG00000285987,1.6989276258125654
WFDC5,1.698566401822704
ECPAS,1.698418390971244
SERBP1P1,1.6979427043410744
C1ORF159,1.6978158355540436
TMEM198,1.6977573057420563
SLPI,1.6976045870541243
ENSG00000303915,1.696203150406728
PYHIN1,1.6961715861182525
NFE2L1-DT,1.695747904892147
LCP2,1.695692739047468
LINC01209,1.6956227420124437
B4GALNT3,1.6953475603170536
ENSG00000302419,1.695246965101191
SMN1,1.6951335246104036
ENSG00000302977,1.694966933972894
RTL8A,1.69474318253304
NOP14-AS1,1.6946026138477852
TRAV8-6,1.6939170830765482
CGAS,1.6938941758685917
EIF4G1,1.6935299225499418
ENSG00000293471,1.6932735946844462
BPIFB6,1.6930694119070302
LINC00520,1.6928828612874325
DENND1C,1.6921178492078752
ENSG00000255224,1.6920924875822183
DDX6,1.6918618921899091
ENSG00000266088,1.6917851206676722
HINT3,1.6917471424077275
FAM110A,1.691234206127466
BLCAP,1.6912282731359092
RPL36,1.6908174708303114
NOSIP,1.6901397172005974
RPS15AP1,1.6894189309103202
ZNF485,1.6891269806377558
LAS1L,1.689106191327714
ENSG00000289207,1.6888086839088543
ENSG00000261765,1.688329104982548
PAX5,1.6882130943692906
ENSG00000300828,1.6880917137777007
BSPRY,1.6880540413527965
FSCN1,1.6879493746932663
ENSG00000297052,1.687600477189498
ENSG00000263280,1.6863219314193614
ENSG00000241179,1.686087232184833
CELSR3,1.685989213697657
ENSG00000276523,1.6857154762791928
LIN9,1.6853714473456285
MIR25,1.6853664943888456
RNF4,1.6852965923562038
ENSG00000207751,1.6843014255072102
RPL32,1.684051218967737
LINC01970,1.6837579702441707
LINC00237,1.6836583507674163
NOL8,1.683592184980628
PNRC2,1.683439578857672
WDR75,1.6833128929333472
ME2P1,1.683287972242934
LINC00322,1.6832511955616134
ENSG00000279174,1.683155563605126
NKAIN1,1.683145607292606
SLC6A6,1.683128128427946
ENSG00000288056,1.6830887066491116
DHRS4,1.682837121499453
CDH3-AS1,1.6826039194766818
CACNG3,1.6824749952204694
INTS9,1.682049589200775
HEBP2,1.6819167927547705
ENSG00000272764,1.6816755809134778
C7ORF25,1.6811222542958708
ENSG00000232604,1.680776545806803
SLC9A6,1.6802441973296305
TEAD3,1.6786153528475145
OSBPL3,1.6784436160036202
WDR4,1.6784313824968229
RPL27,1.6782634001210848
FGF5,1.6776649435590798
ENSG00000299069,1.6773318812853109
ENSG00000300597,1.6771814606704332
LINC01732,1.6768171493743298
RPF1,1.6767629433098066
MBOAT4,1.6765837838541595
MICOS10P3,1.6764425551275706
HAUS2,1.675995591100011
IQGAP3,1.6757102362496863
SNX24,1.675639073408939
SMARCE1,1.675464170119756
ENSG00000177359,1.675460066487395
HLA-DRB1,1.6752614340159604
ENSG00000293660,1.675208450509417
KCTD9,1.6752058683107682
RASSF7,1.6749172064830282
ENSG00000259020,1.674832543410716
CSKMT,1.674699260684298
ENSG00000272275,1.674222688713108
ENSG00000305287,1.6730973262534654
METTL18,1.6726416473411718
LINC02096,1.6725362060800106
ENSG00000307919,1.67248943962654
FCF1P8,1.67234655635698
ENSG00000284825,1.6721900154614844
FBXO16,1.671982290520747
UBA2,1.671901272000053
RNF39,1.6717299546801787
RNF152,1.6714176086942043
WDR36,1.6713638472524546
RPL13P8,1.6709610643399524
ENSG00000291250,1.6700883096879928
SLC4A7,1.6699006690725091
ENSG00000304523,1.6698470673178218
NFYC,1.6696402502932068
CXORF38,1.668812910849178
ALKBH4,1.6687442915439314
ENSG00000298771,1.66849568058751
PMF1,1.6682748726880894
CHCHD2P2,1.66801184818815
AP3B1,1.6676128860100754
ENSG00000258035,1.6674567095094464
RNU7-110P,1.6668992052922742
CHMP2A,1.6667309199423492
NDUFS7,1.666662927988717
BUD23,1.6663385861898004
SERINC5,1.6661092640480588
ENSG00000249863,1.6660065233124297
ENSG00000288947,1.665952166663369
ENSG00000288031,1.665917888329081
ENSG00000230291,1.665561005496958
ENSG00000297566,1.665368285849298
PPP1R13B-DT,1.665354747378256
HSD17B10,1.6650898070078155
ARMC1,1.664898374342315
RPL21P58,1.664895805488348
ENSG00000303647,1.664881472195696
LRRC58,1.6647946868186136
FABP5P1,1.6647934280203582
TMEM63B,1.6646470576697905
ENSG00000271265,1.664546793985101
ENSG00000302941,1.6645270012989548
CDCA4P2,1.6642735405392417
CPA5,1.6640987444361774
NOS2P1,1.6640552992025983
WDR1,1.6640525033766254
ENSG00000272735,1.6628934265243378
RNU7-70P,1.6628659614597328
ENSG00000298157,1.662381171657731
EXOC5,1.6623135233096893
SYNPO2L,1.6622353411166908
ENSG00000233393,1.6621315910986147
EFCAB6-DT,1.6618275204076938
LSM6,1.6615705604102364
ENSG00000279707,1.661427052954903
LPXN,1.6609923869247396
SBK1,1.6609903916910562
AQP3,1.6609617369502845
SPATA12,1.66086567359224
ENSG00000251665,1.6605772142875166
ENSG00000304571,1.6603491371686825
CHMP1A,1.660009765334726
LINC01948,1.659927632575891
FOXJ1,1.6598611435016342
PRG2,1.6594537043573585
APOBEC3B,1.6594222412880013
FAM151B-DT,1.6591881517508151
TUBG2,1.6590498755759964
SFTPD,1.6586103623279829
FLOT2,1.6585389580152083
C17ORF75,1.6584902112424231
RPP30,1.6582468324129684
DPEP1,1.657615713422409
ENSG00000293455,1.6574633039038036
RNA5SP219,1.6574254434811933
RPL28P2,1.6562609210136905
COA3,1.6560911336695403
USF1P1,1.656050135273471
TBL3,1.6560219527061626
RN7SKP166,1.6559979540068308
SMKR1,1.655328550491763
ENSG00000274698,1.6550970392301816
CENPI,1.6549144543042096
ENSG00000287141,1.6546905876742246
GNL3L,1.6541595937429194
RPS26P39,1.653338573387566
PIGB,1.6533115951194728
MPC2,1.6526825868417108
SDR42E1,1.6525853908188246
UBQLN1,1.6525760911441951
ENSG00000307598,1.6519716292715207
UQCC1,1.651892008258795
ENSG00000249655,1.6513281521460634
TRPM1,1.6511865436354092
ENSG00000255663,1.6508752818607897
ENSG00000295486,1.6507508928913186
TSTD1,1.650511821933082
CARNMT1,1.6504801336448864
GLA,1.6502407876465794
SLK,1.6499853101522504
ENSG00000284691,1.6499125543499629
ENSG00000225370,1.6492045726277187
CRYBB2,1.6491649404952706
ENSG00000294003,1.6485731820141372
ENSG00000303919,1.6484377940603407
COMMD2,1.6483549404806326
ATOH7,1.6481669329236603
ENSG00000253838,1.6479669476165597
SLC26A4-AS1,1.647885753368585
PSMG2,1.6478616098811705
GOLGA7B,1.647752295447745
ENSG00000285868,1.6476822631681902
UBL3,1.6476093036804609
ENSG00000266947,1.647304391741106
LINC02922,1.6471293931057085
TPM3P9,1.646844574139167
RNY1P7,1.64659220018753
DCXR,1.646552057709278
TNPO1P1,1.6464797305762016
ENSG00000294231,1.646404983828383
RAB9A,1.6461479179136311
ENSG00000253754,1.6461274000097426
FARP2,1.6457775218141195
MRPS17,1.645684232192946
NSG1,1.6454651233497413
TMEM102,1.6454469538571752
ENSG00000285667,1.645155713625542
EGLN1,1.6437624160382855
ENSG00000310149,1.6437181008830413
PPCS,1.6434120540621264
LINC01932,1.6433930529586764
DUS4L,1.6433600337753127
KLF1,1.643139113307133
ZNF668,1.6430695236837816
WIPI1,1.6427105934298392
ENSG00000214614,1.6422642341014757
INTS14,1.6419802708251925
KDM2B,1.6419684674069115
TRAJ4,1.641820038550006
BRF2,1.641472291231232
ENSG00000305800,1.6412204100660197
SREBF2,1.6410443454749752
ERAL1,1.64061178027404
ENSG00000293116,1.640512075977651
KNTC1,1.640278603420524
IGHV3-33,1.640173121160446
ENSG00000274929,1.6400748016011837
RPS17,1.6399653330847523
ENSG00000302930,1.639824389266996
ENSG00000300710,1.6390903308721745
ABCF1,1.6388699298100822
MAD2L2,1.6387195781631896
ARRDC4,1.6376899923141075
FRG1BP,1.6374164991387814
ENSG00000305190,1.6373421639325902
GAPDHP14,1.6373001480816274
SLC37A2,1.6372679876585703
CASP1P1,1.6371217557189237
ENSG00000291017,1.637069722655515
NDUFB7,1.6366528250277097
TMEM87B,1.6361853646024973
ENSG00000287603,1.6360629138490856
FOXN1,1.6358697118188126
CNST,1.6355185630775044
DECR1,1.6355111559220532
RNU6-1334P,1.6354921502200237
SND1,1.6354271339405853
KCNA7,1.6349719782781194
H2AC25,1.634886092993545
CCL5,1.634692850546564
PPIAP31,1.6342560403994488
ENSG00000216613,1.6342045192162156
TRBV29OR9-2,1.634030591985831
IGFBP3,1.6330659891991637
MIR4713HG,1.632544389211468
LINC02882,1.632393511874054
ENSG00000297120,1.6322189049668825
UBASH3B,1.631814189934076
ENSG00000289032,1.631755456692774
ENSG00000301729,1.6317314655480173
ENSG00000264177,1.6312179840492564
KRTAP19-5,1.63097182338467
CNNM1,1.6308227132349675
ENSG00000300785,1.630725165938434
CTR9,1.630195039678
IGLV7-43,1.6301589788652644
SNX5,1.6296416197692978
ENSG00000305233,1.6296219645220935
RPL15P19,1.6291609460113077
COX6B1P5,1.6290829238582696
SRD5A3,1.6288640443239746
RNF167,1.628490796790501
ENSG00000293878,1.628241028230796
OSTCP6,1.6281256559709896
MRPL23,1.6278927592754615
RAB12-AS1,1.6278470443031898
ENSG00000289393,1.6278094025455372
FERRY3,1.6277158076216978
FARSA-AS1,1.6276242729190338
ENSG00000287670,1.6272376740873884
RWDD3,1.6269771876223935
ENSG00000267811,1.6268426410678838
ENSG00000279148,1.6268241490065791
ERV3-1,1.626671747280446
ENSG00000261118,1.6264957524516963
VTA1,1.6264938120423718
TMEM51-AS1,1.6264436188944045
ENSG00000282022,1.6263410159301643
NOB1,1.6263261678671337
ENSG00000289511,1.6260865050955653
NCOA4,1.6259125481009296
MAGEB17,1.6256007020171752
PDCL2,1.625162360424724
C1ORF174,1.6249490527320158
ARHGAP9,1.6247459042171968
ENSG00000286503,1.624534218237476
ENSG00000273199,1.624509547143674
NUTF2,1.624121107994653
SLC2A8,1.6236772320655253
PIR,1.6236000313311256
KIAA2012-AS1,1.623441310536062
ZKSCAN2-DT,1.6223853695150037
CSGALNACT2-DT,1.6222672142019814
ENSG00000270426,1.6222245159261148
TMEM238,1.6219822636154235
RTF2,1.6219639345951926
HAT1,1.6216808065089534
GLRA1,1.6211237881036316
HORMAD1,1.6209231387523215
DMAC1,1.620655741115406
IMPDH1,1.6203757235956755
RPS2,1.6201627059087529
ENSG00000287434,1.619912746840571
DDX49,1.6198830502633856
RPL18AP3,1.6195991983769844
PDZD11,1.6195340738420654
MRPL16,1.6192041327647595
SH3BP1,1.6191054317824478
TMEM223,1.6189913105982658
ENSG00000261398,1.6187819579826015
ENSG00000296939,1.618603801817064
ENSG00000228079,1.618324029981366
GTF3C3,1.6172769246814582
RN7SL3,1.6170974467622747
ENSG00000289047,1.6169091124595658
CEACAM5,1.616445441214838
ENSG00000301120,1.616216413922867
RAD51AP1P1,1.6157855232680565
PLEKHJ1,1.6155398907550806
VPS37B,1.6152155827099248
ENSG00000288860,1.6151071675802549
SUCLA2,1.6142645761004593
ZDHHC20,1.613574506152648
ENSG00000299015,1.6134509356542923
ENSG00000303294,1.6133828486329365
ENSG00000303599,1.6133076377844764
ENSG00000257070,1.613245406267574
H2BC26,1.6126363012825262
SLC5A3,1.6126064852253963
BFSP1,1.61208229422022
AIG1,1.6118376420648888
ZFP69B,1.6114540430386612
ENSG00000297666,1.6112749876007482
ENSG00000309902,1.6110607095018483
VPS11-DT,1.6106866113450404
ENSG00000272692,1.6105432567001223
DONSON,1.610452151470749
MARCHF5,1.6099754124267642
NLRP10,1.6097443196611083
ASF1A,1.6096918901122597
MYOCOS,1.60933833179011
ENSG00000250575,1.609184868631602
TTC27,1.6086937573452356
ENSG00000260277,1.608530941175992
ZNF672,1.6080736773456306
RNU6-323P,1.6080141720376968
ENSG00000225335,1.607557867348955
TESPA1,1.6074860541330254
ENSG00000260719,1.6070915681507
EPHB2,1.6069247905350563
ATAD3C,1.6066629884704526
SNORD101,1.606431167557525
GEMIN7-AS1,1.6062811004717388
ADAT3,1.606015877813424
ENSG00000249007,1.6057785475792157
LCE1D,1.6057775605620566
TRBV12-4,1.6056672429352077
KPNA6,1.6056283376694949
IRX4,1.6051789391782192
MRAP,1.6049650099536212
ENSG00000260410,1.6047853661378282
KEAP1,1.604418273920039
LCEP1,1.6043662909699876
BORCS6,1.604246079866081
NAPRT,1.604221278241494
IGHV1-46,1.6040071410123389
ENSG00000279500,1.603956107594826
TIGD3,1.60363946818676
ENSG00000297935,1.6033581003679194
FRAT2,1.6030414638673636
SMYD5,1.602741782296557
EPHA1-AS1,1.6022563973259127
XGY2,1.601933024968223
NPM1P46,1.6018560759188614
ENSG00000259950,1.6017600674035908
OSBPL2,1.6016850859617418
SNHG7,1.601217394698051
SOSTDC1,1.6009794895939162
ENSG00000303666,1.6005344392768115
TRAV30,1.6004056123454984
THORLNC,1.600150017514052
ENSG00000233060,1.5999340336906218
SLC34A1,1.5995565961841929
C11ORF58,1.5992588764466196
KRTAP19-3,1.5987177319678785
ENSG00000225243,1.5984716052022303
TNKS2,1.598442172481044
FARSA,1.598390097212521
NUTM1,1.597484011162375
ARHGDIB,1.5972807766739794
LINC01954,1.597086503416265
PUS10,1.5964217588469336
TRH,1.5963564352737494
CAND1,1.596273866311714
NUP35,1.5962524040445594
UBE2V2,1.5958627290749297
ENSG00000295369,1.5954559704548272
ST20-AS1,1.595421694599814
C2ORF69,1.595200146531855
ARFGEF1,1.5951924535426516
SEL1L,1.5946925348874597
XIAP-AS1,1.5946809349196185
ENSG00000290775,1.594669558586587
OTUD6B,1.5944147473740844
RMC1,1.5943715778466292
ST3GAL6-AS1,1.5943613211148842
EPHA8,1.5937173612794244
ENSG00000309800,1.5932799225229537
ZNF367,1.5930978410937082
NCLN,1.593092046078158
SLC30A4,1.593047212450751
CINP,1.5928779998914604
IGHV1-69,1.5922849356296838
XKR8,1.5921963833597033
C6ORF120,1.591878997445768
EXOSC1,1.5915467215156889
TRAV34,1.5915374962553137
DNAAF2,1.5912591538813612
NXPH4,1.5908694948141686
IGF2-AS,1.5908367327306971
DPCD,1.5904041547311702
STMP1,1.5900317423989083
DESI2,1.5899851301118169
TPM3,1.5898898600375395
TMEM41B,1.5898195222814138
ENSG00000289540,1.5897710341752669
EXOSC2,1.589636048537802
CYTH1,1.5895714563698746
RPL39P16,1.589534086672472
OGFOD1,1.5888597745580528
ZC2HC1B,1.588612103428206
ENSG00000305220,1.5884769205072695
ENSG00000291117,1.588256343602607
ENSG00000309040,1.5880503827760553
LINC02274,1.5878427529253474
MYH6,1.5877977333458166
ENSG00000294798,1.5873426769546022
ENSG00000228573,1.5873220616381614
PCGF6,1.587272502726483
SFT2D1,1.5864945083040678
LINC03073,1.5860862684254091
CHST2,1.5857643576173817
INTS7,1.5856483514561863
RNF170,1.585442237234874
TUSC2,1.585350804391898
PTPRZ1,1.5849274655401842
KDM1A,1.584824318820233
ENSG00000267218,1.5839135648227771
ENSG00000289238,1.5838981060973525
LINC00540,1.5834489283915978
ENSG00000308024,1.58305400235797
STON2,1.5828936215286598
SDHAP1,1.5828024245028034
PLA2G2D,1.5827770201184803
NDUFA1,1.5819435023709112
ENSG00000284954,1.581878562700155
DDOST,1.581878137453351
ENSG00000285030,1.5817377995293824
ZBTB2P1,1.5816919255688686
HMGB3P32,1.5813083325654966
ENSG00000272788,1.5811332174744368
PIP5K1A,1.581082443969115
ENSG00000226302,1.5810357665063408
SPRTN,1.5807035803091871
MCOLN2,1.5797137887532695
SHLD3,1.5796513790249969
IGKV3-15,1.5794076370505417
ENSG00000230747,1.579263359940127
RPL10AP2,1.5790640643577043
HOXC11,1.5788493824706376
ADAM17,1.578565424729448
HNRNPD-DT,1.578301009362771
ANKRD55,1.5782967305021114
ZNF511,1.578078851327723
ENSG00000309887,1.5778857977353995
RPL4,1.577393082746604
SMIM13,1.577101268432682
CCL3-AS1,1.5769120868921431
TSPAN6,1.575903066075507
ENSG00000307303,1.5753904649007828
FHDC1,1.5752277523828018
LRRIQ1,1.5751598589260896
TACO1,1.5750707077136006
TAOK3,1.574883430670355
MICB,1.5747304817283316
ENSG00000299541,1.5746907162021944
LEO1,1.574063379337851
IGHG4,1.5740257311263302
ENSG00000299937,1.573824648231838
NSFP1,1.5737703182289504
ASB7,1.5732364587651728
RN7SL430P,1.5731759653035178
UBLCP1,1.5725518780097734
ENSG00000301897,1.5724463961890554
AUP1,1.5723641596163862
ENSG00000308470,1.572225557105324
TTC39C,1.572160632132873
ENSG00000288811,1.5717687721434688
KCTD2,1.571002447986068
ENSG00000289948,1.570954407374957
ENSG00000295436,1.5705841096596784
SERPINB12,1.570561594691783
SUGT1-DT,1.570157611883181
ENSG00000303415,1.569611292201749
CAAP1,1.569604722737742
TXNP4,1.5693633976300605
ENSG00000302769,1.5690934275400426
PML,1.5688023947644716
ENSG00000305727,1.5687483151369954
OR2D3,1.568592902101587
ENSG00000277998,1.5679785567358897
HDHD5-AS1,1.5678609819991152
USP17L4,1.5677911615726394
ENSG00000253430,1.5677393857411952
TRAJ16,1.5676454735048102
UBP1,1.5670880790406716
ENSG00000286353,1.5668554205423642
EDEM3,1.56680337175135
ENSG00000308065,1.566368016687548
SSR4,1.56631005101594
RIOK2,1.566091823102738
ENSG00000291126,1.5659449826835123
ENSG00000275807,1.5657978463917264
ACTG1P25,1.5655139162150953
RP9,1.564892380112891
BCL2L15,1.5647428202074616
TGFBRAP1,1.5646312794198465
ELP6,1.5643916641768731
NXT1,1.5638729411400685
BTF3L4,1.5634119728195837
ENSG00000295259,1.563226750399006
ZBTB43,1.563052335955915
LINC02012,1.562789624298876
ENSG00000308936,1.5622025337830368
PHETA1,1.5621914402378874
ASS1,1.5621762417881977
ENSG00000280018,1.5621462742784331
CYB561D1,1.5617010196880297
F13B,1.561649730978266
PSG9,1.5615826923963956
TRGV5P,1.5615325579042671
TMA7,1.5613190283495448
SMU1,1.5611108402938771
ENSG00000305729,1.5608035722522735
HROB,1.5599628605945637
ENSG00000269792,1.5587327291791817
PPP6C,1.5582287588573045
SMN2,1.5581135980059548
PYROXD1,1.5580464448582636
ACTR1A,1.557846496313178
ENSG00000229962,1.5577907664445256
RPS28,1.5576622405811564
ERICH6,1.5574153524656849
LARP4B,1.5572990723717877
DAP3P1,1.5570078414903272
CHST13,1.5568934063265032
CARS1,1.5563750354811128
HM13,1.5557596720790794
ENSG00000303098,1.5554486970351478
PPM1G,1.5549861134565637
ZNF217,1.554407828556173
ENSG00000259570,1.553996410651537
PTK6,1.5539422915566905
BUD31,1.5536730440809143
EXOSC4,1.553323588959998
AP3S2,1.552427322852857
FAM210A,1.5523229373744345
DOK3,1.552080165487361
LARS2,1.5518942629513313
FTLP14,1.5512538358454404
PPIAP42,1.5507279553790736
KRT8P29,1.550685349987393
PICK1,1.5505163873390744
NEDD4,1.5503739580453035
UBE2NP1,1.5499058959176055
IGHV1-69D,1.5498974492359208
SPN,1.5497579826451775
CDS1,1.5493411502391878
RNF145,1.5484709232612532
SNORD91B,1.5482557916571569
CXCR1,1.5478360115302603
CCDC39,1.547720499626662
ECHS1,1.547469195252856
SH2D5,1.547153603540745
MAN1B1-DT,1.5469745968080892
DUSP13A,1.5466195321838998
SNORD19C,1.5460075421615012
TIGD5,1.5459144306147692
ENSG00000287950,1.5455804583181243
EMP2,1.5453166637721445
MRPL45,1.545047168528774
MIR2052HG,1.5449750204941288
ENSG00000303057,1.5449111316905708
ERCC8,1.5447819332589658
KRTAP5-4,1.5447438771980648
RAB3IP,1.5446913128807624
NSA2P7,1.544339613208106
ENSG00000294391,1.5441696335857646
ENSG00000307812,1.5438822414460085
ENSG00000249456,1.5437541949523887
CORO1A,1.5436945628083725
MICU2,1.54329038565032
MED4,1.543232063542885
RPL29P15,1.5428646304214408
SDHAF2,1.542854458779481
OLAH,1.5428515929117153
MTMR6,1.5428437949113611
SIRT6,1.542586614202778
CACNA1I,1.5422617094192683
ENSG00000235005,1.542133675313089
ENSG00000300783,1.5419772108009124
RAB7B,1.5414038973439654
B3GALNT2,1.5409651512036011
CDK2AP2,1.540691940968396
LMTK2,1.5406105041563711
APOM,1.5406077900102229
LINC01348,1.540049054667207
LCE2B,1.5399861978880625
ZFY-AS1,1.539743663218618
ENSG00000293337,1.5396444899388135
CUL2,1.5394519838497969
RN7SL441P,1.539223647673485
GNB5,1.5389352689323406
SSR1,1.5388875764094512
RPS6KL1,1.5387128436318034
ARMC6,1.5386873385450928
NAA25,1.5384090664411847
LINC02783,1.5380178225046262
MKRN3,1.537874107601079
BECN1,1.5375106462537522
ENSG00000295164,1.5372937622324647
NUP93,1.537193879027314
ENSG00000299278,1.5370790592687469
CCR5AS,1.536367254286567
PPP2CA-DT,1.5363650412602454
H4C1,1.5361133201428885
CASKP1,1.5359801720395891
ENSG00000259551,1.5357236550281266
BLTP2,1.535649490233734
SNHG15,1.5354224784667956
PIP5KL1,1.5354123408815563
YDJC,1.5352870944794204
ENSG00000257831,1.534267889267264
EIF2A,1.5341819964194163
ENSG00000295624,1.5341655782117771
STX19,1.534031298614606
AARS2,1.5339464138445955
TRBV6-5,1.5337360841113292
ENSG00000310342,1.5336749907714975
RN7SKP189,1.5332363936333986
TRAPPC5,1.5327094244909572
PAK6,1.5326214612666167
RRP1B,1.532540754230877
EIF4HP1,1.5323954699979887
RPL21P3,1.5322412884943477
SLC25A25-AS1,1.53173553213818
LINC01141,1.5313063120448278
STAU2,1.531209711310786
GCC1,1.531032572335189
ENSG00000296379,1.5300973722700666
SLC25A5P7,1.530022162227717
ENSG00000287805,1.529955266024972
ENSG00000295973,1.5299471958767954
IGF2BP1,1.5299197780401113
YTHDF1,1.529805644480041
SEC24C,1.5297098339226007
JMJD4,1.5294288888567995
TAT,1.529214181530769
LINC03015,1.5289893420555682
ENSG00000305770,1.528304919653775
VPS26AP1,1.52815112477908
PPP1CB,1.5280694058654392
ENSG00000291045,1.5278882900316642
ENSG00000299225,1.5276980147001509
LYRM4,1.5272893974535986
PPP1R2B,1.5268561179109164
LINC01804,1.526855701114585
COPZ1,1.5268226147868016
ENSG00000287108,1.5262702709148794
TRBV5-6,1.5262427788908235
ENSG00000303255,1.5261574015148345
ENSG00000297018,1.5252456962234815
ENSG00000289285,1.5251243360352116
PLEKHM1P1,1.5249430179449843
ENSG00000273149,1.5248485596964945
ENSG00000297847,1.5237409787021583
ENSG00000277020,1.5236927061570666
LINC02964,1.5232591410244012
SAC3D1,1.5230216553702745
PITX1-AS1,1.52218971225295
ISY1,1.522053116955593
ENSG00000230551,1.5219951293715757
IGHV3-20,1.5219048497955474
GPC5,1.5214873671884888
NAV3,1.5212865827409934
RPL24,1.5211716555757295
LINC02640,1.521146909701694
ZNG1C,1.5211439244311662
IGHV4-61,1.5210923924002973
ENSG00000294858,1.5209830856003794
C19ORF53,1.5207671390905462
ZGRF1,1.520760057212416
LAG3,1.5205659024189817
SMC6,1.5205593337106054
ENSG00000274695,1.5200584977022982
ADSS2,1.5199283511653077
TRBV27,1.5197490592796628
NFKBIZ,1.519676045882829
ENSG00000289226,1.5196112046281534
ADNP2,1.5194397413367833
BABAM2,1.5193108218478006
WBP1L,1.5190547975841762
ENSG00000270012,1.5187078266599645
ENSG00000225752,1.5184336953437434
ENSG00000299242,1.5182202248136796
ECI1-AS1,1.51727621386595
GTF2E1,1.517038126020898
GLOD4,1.51698139994877
C19ORF25,1.516930952829913
RNU6-745P,1.5168189966625985
SLC23A1,1.5168126111064015
SLC25A12,1.516708830311784
LTBR,1.5162985626843002
SYNGR2P1,1.5160544564630931
SNHG29,1.5156454268560156
ENSG00000291276,1.5150534076251083
MARVELD3,1.5147688312981873
RNU6-141P,1.5147325510343477
ENSG00000273176,1.5145267774963858
ENSG00000303893,1.514522151778751
IL1RL2,1.514485053870502
CHRNB2,1.5143255300761582
RNU4ATAC18P,1.5139312867857575
ENSG00000294895,1.513659275201544
TP73,1.513509266664824
ANKRD13D,1.513374462996759
MARVELD2,1.5127264395434727
ENSG00000255558,1.5126662570695364
LINC00853,1.5124616454298605
ENSG00000237493,1.5124327910564916
ENSG00000308257,1.5124035206764674
GNAL,1.5120009617203596
TRAJ13,1.5113008980993177
RPL21,1.5109680567241242
ENSG00000230149,1.5106518824878543
PSMB8-AS1,1.5105473471755224
ENSG00000272153,1.510369858046064
ENSG00000309573,1.5101549627050237
SOX7-AS1,1.5101238365687188
ENSG00000282692,1.51001821716363
ENSG00000233539,1.5100158369270646
SCRIB,1.5099756329771177
TRIM27,1.5097030799953872
STX10,1.5094784009820728
USP5,1.509119309717694
ZNF837,1.5089812613988984
ARHGEF37,1.5088568714944917
SCOC,1.5084865612453946
ENSG00000303038,1.5079039802490235
ENSG00000234139,1.5076752059891896
RBM47-AS1,1.507459482626451
AGGF1,1.5072882722362655
EPB41L4A-AS1,1.5071042412480458
SNRPB2,1.5069992314589085
ENSG00000294044,1.506962293991706
HNRNPKP4,1.5069312960829546
SERPINB9P1,1.5068750373853512
GPBP1L1,1.5065317643306773
NDUFA2,1.506520254706284
ENSG00000300543,1.5056935017393864
TSPO,1.505097601722518
ENSG00000295355,1.5049525210050774
TUBB1,1.504661832689596
HOXB1,1.5045812635490623
HSP90AB1,1.504205107180123
ALOXE3,1.5038266893420966
HMCES,1.5037445758233503
BOK,1.503372024529814
FAM32A,1.5029687279579536
INPP1,1.5025804173728303
ENSG00000293817,1.5024490660858083
RPL23AP66,1.502444852992584
SIAH2,1.502420325337199
ARPP19,1.501484983961976
ENSG00000300424,1.501223655569976
ZNF750,1.5010629902264891
TLCD2,1.501024851559662
MTATP6P26,1.500671766779455
NUSAP1,1.500328898504827
ENSG00000293707,1.4999948136584738
ENSG00000301808,1.499923938149772
RRS1,1.4997386843797675
ENSG00000275632,1.4994465409073885
RPL35,1.4990627357663315
PHLDB3,1.498875294514133
ENSG00000255475,1.4987207230957624
CD300LD-AS1,1.4987006688278677
PSMC5,1.4985173832165333
TRNAU1AP,1.4984517315206405
RNU6-1336P,1.4982610014253326
GLO1,1.4980674134151613
ENSG00000257027,1.4978028726021335
BABAM1,1.497456685008728
ZNF408,1.497352141544431
APH1A,1.4973241717476409
ENSG00000302058,1.497104067509862
TAS2R42,1.497060686069955
CSTF1,1.4962685383789307
ENSG00000300672,1.4962620873835948
ATP5MC2,1.49618947959564
ENSG00000286117,1.4952741100362996
TRBV6-4,1.4945380102346464
HCST,1.4944133340140755
ZNF652P1,1.494035970757637
ENSG00000289576,1.4938983239549668
ENSG00000302185,1.4938287562506838
ENSG00000286935,1.4935202651477448
ENSG00000264577,1.4930020609840309
CAPN1,1.4929683888987886
PYCR3,1.4928149516255376
ACKR2,1.492427176563499
